,courseid,name,companyid,serialid,creditvalue,exam,publishdate,tags,visit,study,warenum,type,duration,page,label
5433,13730,电能品质谐波治理,179,5,1.5,1,2020/1/2 0:00,"技委会,应知应会,电能品质谐波治理",46,9,1.0,mp4,3975.0,0.0,0
5434,10358,夏普电视全民K歌系列,408,5,2.5,1,2018/7/11 0:00,夏普电视全民K歌系列,44,9,4.0,pdf,0.0,19.0,0
5435,11245,QC080000：2017版中文标准条文及转版要求讲解,138,1,1.5,0,2018/9/27 0:00,"QC080000,CIP",43,9,1.0,pdf,0.0,82.0,0
5436,12046,FC018-1 外观检查,506,2,0.0,1,2019/3/29 10:09,FC018-1 外观检查,43,9,2.0,mp4,178.0,0.0,0
5437,7640,虚拟平台维运及日常巡检-以 Fii Cloud 为例,138,1,1.0,0,2017/12/30 0:00,"富士康云,工业互联网,BEACON,Beacon",42,9,1.0,mp4,2888.0,0.0,0
5438,13459,供应商节能管理推动,138,1,0.0,0,2019/10/31 17:16,节能,42,9,1.0,pdf,0.0,9.0,0
5439,13455,5Why问题分析法 ,138,1,1.5,0,2019/10/31 17:01,"5,5WHY,WHY",40,9,1.0,pdf,0.0,73.0,0
5440,13959,数据采集基础-Labview之DAQ,2,2,6.0,0,2020/2/26 15:55,数据采集,39,9,11.0,mp4,642.0,0.0,0
5441,12512,全民K歌X6A新品介绍,386,7,0.5,0,2019/5/30 16:09,全民K歌X6A新品,37,9,1.0,pdf,0.0,26.0,0
5442,11961,OKRs实施步骤,514,1,0.0,0,2019/3/7 15:20,OKRs,33,9,1.0,pdf,0.0,10.0,0
5443,11185,资料收集与预处理,492,3,5.5,0,2018/9/20 0:00,"资料,处理",32,9,8.0,pdf,0.0,17.0,0
5444,11349,塑胶模具基础教材（一）,501,1,2.5,1,2018/10/20 0:00,"SPKMD ,塑胶模具基础教材（一）",32,9,2.0,pdf,0.0,51.0,0
5445,11952,IPD流程管理,138,1,2.0,0,2019/3/7 11:06,"IPD,CIP",32,9,1.0,pdf,0.0,95.0,0
5446,3447,CPK原理及应用,268,2,0.5,1,2017/8/13 0:00,"CPK定义,制程判定",31,9,1.0,pdf,0.0,29.0,0
5447,7764,夏普云OS如何关闭活动背光,2,7,0.0,0,2018/1/6 0:00,"夏普云OS,如何关闭活动背光",30,9,1.0,mp4,38.0,0.0,0
5448,11334,FU026-1 USB端芯线排线,506,2,0.0,1,2018/10/17 0:00,FU026-1 USB端芯线排线,30,9,2.0,mp4,188.0,0.0,0
5449,9906,富可视1代全家福产品介绍,408,5,1.0,1,2018/6/16 0:00,富可视1代全家福产品介绍,29,9,1.0,pdf,0.0,47.0,0
5450,11740,RBA责任商业联盟（6.0版）,138,1,0.0,0,2019/1/4 9:43,"RBA,CIP",29,9,1.0,pdf,0.0,13.0,0
5451,13169,加强安全法治  保障安全生产,291,1,1.5,1,2019/9/10 15:07,新《安全生产法》,29,9,1.0,pdf,0.0,66.0,0
5452,13615,Minitab18 图表制作,138,1,1.0,0,2019/11/30 11:13,Minitab,28,9,1.0,pdf,0.0,34.0,0
5453,13900,IE七大手法（奇剑下天山）,2,2,0.5,1,2020/2/24 16:42,"IE,七大手法,动改法,双手法,五五法,防呆法",28,9,1.0,mp4,1073.0,0.0,0
5454,11308,PS005-1前处理穿Boot,506,2,0.0,1,2018/10/11 0:00,"PS005-1,前处理,Boot",27,9,2.0,mp4,147.0,0.0,0
5455,11751,FB096-1 CCD检验焊点&芯线破皮&扫描记录不良Code,506,2,0.0,1,2019/1/5 15:43,FB096-1 CCD检验焊点&芯线破皮&扫描记录不良Code,23,9,2.0,mp4,209.0,0.0,0
5456,3578,CAV实操与报告制作,268,2,1.0,1,2017/8/21 0:00,"校验流程,扫描,点云",22,9,1.0,pdf,0.0,58.0,0
5457,11560,新干班：PTH段设备基础知识及安全操作规范,138,9,1.0,0,2018/12/1 13:57,"安全操作规范,新干班",21,9,1.0,pdf,0.0,33.0,0
5458,11779,CES_2019彩电展区新品速递,386,7,0.5,0,2019/1/14 14:29,"CES 2019,技术风向标,新品速递",20,9,1.0,pdf,0.0,24.0,0
5459,13051,EROWA治具操作、 使用及保养规范（2019年）,469,2,1.5,1,2019/8/20 10:27,"成型,使用及保养",20,9,1.0,pdf,0.0,62.0,0
5460,13050,表面清洗工艺（2019年）,469,2,1.0,1,2019/8/19 16:34,"表面清洗,工艺,ST",19,9,1.0,pdf,0.0,42.0,0
5461,3229,VMS使用规范,268,2,1.0,1,2017/8/7 0:00,"设备介绍,保养与校准",18,9,1.0,pdf,0.0,40.0,0
5462,11958,突破销售的六大障碍一页纸资料,386,7,0.0,0,2019/3/7 14:55,"销售技巧,突破六大障碍,一页纸",17,9,1.0,pdf,0.0,4.0,0
5463,12101,深圳制造二处设备部谌庆报告,514,2,0.5,0,2019/4/8 14:33,机械展,17,9,1.0,pdf,0.0,19.0,0
5464,12117,FB123-1  ASN测试,506,2,0.0,1,2019/4/10 9:05,FB123-1  ASN测试,15,9,2.0,mp4,133.0,0.0,0
5465,13348,员工手册,469,1,3.0,0,2019/10/10 13:30,员工手册,15,9,1.0,pdf,0.0,168.0,0
5466,12094,SHARP HT-SB115产品介绍,386,7,0.0,0,2019/4/4 17:30,"SHARP HT-SB115,产品介绍",11,9,1.0,pdf,0.0,8.0,0
5467,11324,工业工程概述（下）,179,5,1.0,0,2018/10/13 0:00,"专业技术类,工业工程",146,8,1.0,mp4,3444.0,0.0,0
5468,10601,机器人与视觉整合应用,291,2,3.5,0,2018/7/31 0:00,"视觉与机器人,EPSON机器人",94,8,1.0,pdf,0.0,194.0,0
5469,11817,骑乘不忘戴头盔,179,5,1.0,1,2019/1/22 16:52,"安全,戴头盔,骑乘",77,8,1.0,mp4,1983.0,0.0,0
5470,4972,线路图绘制革是标准3,138,5,0.5,0,2017/9/19 0:00,HWRD,70,8,1.0,mp4,1795.0,0.0,0
5471,11784,FIT郑州人资专训-工作是最好的修行（1）,513,1,1.0,1,2019/1/16 10:00,"工作态度,职业素养,管理技能,人资部门课程",58,8,1.0,pdf,0.0,42.0,0
5472,10388,行政知识宣导,371,5,0.5,0,2018/7/13 0:00,"GEK,行政知识,考勤,人事行政,请假,行政专员,一线门岗",57,8,1.0,pdf,0.0,19.0,0
5473,11434,FA024-1 手工焊接Audio Plug,506,2,0.0,1,2018/11/1 0:00,FA024-1 手工焊接Audio Plug,52,8,2.0,mp4,219.0,0.0,0
5474,8273,tomcat体系结构,279,3,0.0,0,2018/1/27 0:00,"tomcat,体系结构",51,8,1.0,mp4,293.0,0.0,0
5475,12180,高效沟通（在职组长）,179,1,1.0,0,2019/4/22 0:00,"高效沟通意义,高效沟通秘籍,高效沟通应用",50,8,1.0,pdf,0.0,31.0,0
5476,8011,高效团队建设,371,5,1.0,0,2018/1/18 0:00,"管理类,高效团队,团队概述",49,8,1.0,pdf,0.0,43.0,0
5477,11738,做好品质三要与三不,138,1,1.0,0,2019/1/4 9:38,"品质,CIP",47,8,1.0,pdf,0.0,58.0,0
5478,11290,工作安全,371,1,1.0,1,2018/10/9 0:00,"SPKPS,人身安全,财产安全,人身财产安全",43,8,1.0,pdf,0.0,44.0,0
5479,12041,公共安全（2019年）,469,1,0.5,0,2019/3/28 16:56,"人身,交通,安全",42,8,1.0,mp4,327.0,0.0,0
5480,8007,讲师管理办法宣导,371,5,0.0,0,2018/1/18 0:00,"人事行政,教育训练,训练专员,讲师管理,讲师认证",39,8,1.0,pdf,0.0,14.0,0
5481,13073,齿轮基础讲义（2019年）,469,2,1.0,1,2019/8/27 8:15,"自动化,齿轮基础讲义,FAT",39,8,1.0,pdf,0.0,44.0,0
5482,10976,2018销售技巧培训,386,7,1.0,0,2018/8/23 0:00,销售技巧,38,8,1.0,pdf,0.0,32.0,0
5483,7755,夏普电视-Taitum UI如何单点付费,2,7,0.0,0,2018/1/6 0:00,"夏普电视,Taitum UI如何单点付费",36,8,1.0,mp4,149.0,0.0,0
5484,11292,生产物流管理,371,1,3.0,1,2018/10/9 0:00,"SPKSC,供应链",34,8,1.0,pdf,0.0,155.0,0
5485,11499,FS078-1 装彩盒,506,2,0.0,1,2018/11/21 0:00,FS078-1 装彩盒,34,8,2.0,mp4,243.0,0.0,0
5486,13783,居家&外出防护,424,9,0.0,0,2020/2/9 14:58,"居家,防护,口罩,消毒,洗手,外出",34,8,6.0,mp4,65.0,0.0,0
5487,13262,财政总预算会计的支出,291,1,2.0,1,2019/9/23 20:45,一般公共服务支出,33,8,1.0,pdf,0.0,92.0,0
5488,7759,夏普电视-天籁K歌会员领取与麦克风使用方法,2,7,0.0,0,2018/1/6 0:00,"夏普电视,天籁K歌会员领取,麦克风使用方法",31,8,1.0,mp4,177.0,0.0,0
5489,12963,KPI体系构建,515,5,0.0,0,2019/8/5 16:23,管理绩效提升,31,8,1.0,pdf,0.0,14.0,0
5490,11471,实用销售技巧,386,7,1.0,0,2018/11/6 0:00,"销售,异议处理",30,8,1.0,pdf,0.0,41.0,0
5491,12508,OKR工具使用关键点回顾,514,1,0.0,0,2019/5/30 15:29,OKR,30,8,1.0,pdf,0.0,9.0,0
5492,11338,FS045-1 TypeC MicroB端装至点胶载具,506,2,0.0,1,2018/10/18 0:00,FS045-1 TypeC MicroB端装至喷胶载具,26,8,2.0,mp4,172.0,0.0,0
5493,10657,富士康&夏普品牌介绍,386,7,0.5,0,2018/8/3 0:00,富士康&夏普品牌介绍,25,8,1.0,pdf,0.0,19.0,0
5494,11936,FC016-1 铆压,506,2,0.0,1,2019/3/4 14:23,FC016-1 铆压,25,8,2.0,mp4,164.0,0.0,0
5495,12381,工业安全及危险化学品（2019年）,469,1,1.5,1,2019/5/18 9:03,"工业安全,危险化学品",24,8,1.0,pdf,0.0,70.0,0
5496,11953,QEHS管理体系简介,138,1,0.5,0,2019/3/7 11:31,"QEHS,CIP",23,8,1.0,pdf,0.0,28.0,0
5497,11983,OKRs实施步骤 （二）执行方法,514,1,0.0,0,2019/3/14 15:35,OKRs,23,8,1.0,pdf,0.0,11.0,0
5498,7993,津益求精,371,5,0.5,0,2018/1/18 0:00,"津贴,岗位津贴,行政技能,人事行政,行政专员",22,8,1.0,pdf,0.0,15.0,0
5499,10044,ECharts数据交互,461,1,0.0,0,2018/6/27 0:00,ECharts数据交互,22,8,3.0,html,0.0,0.0,0
5500,11341,FU084-1 USB端焊点检验&扫描记录不良Code,506,2,0.0,1,2018/10/19 0:00,FU084-1 USB端焊点检验&扫描记录不良Code,21,8,2.0,mp4,219.0,0.0,0
5501,2695,自动影像量测仪VMR3020使用规范,268,2,1.0,1,2017/7/26 0:00,"VMR,软体介绍,程序编写",19,8,1.0,pdf,0.0,41.0,0
5502,7657,FTCQP-018 仪器设备的控制管理程序,268,1,0.5,1,2018/1/2 0:00,ISO17025管理体系,18,8,1.0,pdf,0.0,18.0,0
5503,11415,PS014-1 剪编织,506,2,0.0,1,2018/10/30 0:00,PS014-1 剪编织,16,8,2.0,mp4,169.0,0.0,0
5504,11959,夏普精匠·旷视8K新品介绍,386,7,1.0,0,2019/3/7 14:59,"精匠2018,旷视8K,新品介绍",16,8,1.0,pdf,0.0,59.0,0
5505,13036,常用零件表面处理工艺（2019年）,469,2,1.5,1,2019/8/19 11:00,"零件,表面处理工艺,ST",15,8,1.0,pdf,0.0,78.0,0
5506,10905,案例分享,492,3,3.0,0,2018/8/20 0:00,"AI,案例",13,8,3.0,pdf,0.0,39.0,0
5507,3291,h5程序开发【测试】,279,8,0.0,0,2017/8/8 0:00,"h5,test,testing",287,7,1.0,html,0.0,0.0,0
5508,11838,职场心态,179,5,1.5,1,2019/1/24 0:00,"职场,HR,心态,心理",121,7,1.0,mp4,3810.0,0.0,0
5509,11358,机器视觉硬件介绍,179,5,0.5,0,2018/10/22 0:00,"装业技术类,机器视觉",101,7,1.0,mp4,1434.0,0.0,0
5510,13747,人工智能-基础简介,531,3,0.0,0,2020/1/8 14:25,"人工智能、人脸识别、,计算机视觉、,语音识别",96,7,22.0,mp4,160.0,0.0,0
5511,4727,制造文件建档及申请系统介绍2,138,5,0.5,0,2017/9/14 0:00,HWRD,76,7,1.0,mp4,1795.0,0.0,0
5512,8866,灭火器及消火栓使用,367,1,1.5,0,2018/4/4 0:00,"消防,灭火器,火灾",75,7,8.0,mp4,308.0,0.0,0
5513,12182,现场管理-中阶（在职线长PDF）,179,1,1.0,0,2019/4/22 0:00,"现场管理职责,现场管理技能,现场管控要点",71,7,1.0,pdf,0.0,32.0,0
5514,4730,制造文件建档及申请系统介绍3,138,5,0.5,0,2017/9/14 0:00,HWRD,70,7,1.0,mp4,1795.0,0.0,0
5515,4733,制造文件建档及申请系统介绍4,138,5,0.5,0,2017/9/14 0:00,HWRD,52,7,1.0,mp4,952.0,0.0,0
5516,9078,AI大数据开发课程,279,3,1.0,0,2018/4/17 0:00,"大数据,AI,深度学习",51,7,2.0,mp4,748.0,0.0,0
5517,11445,TL9000质量管理体系培训,138,1,2.5,0,2018/11/2 0:00,"TL9000,CIP",47,7,1.0,pdf,0.0,130.0,0
5518,8689,工业大数据【含练习题】,279,2,4.0,1,2018/3/21 0:00,"工业,工业大数据,工业4.0,大数据",46,7,1.0,pdf,0.0,229.0,0
5519,7799,狼人杀入门篇,385,8,0.0,1,2018/1/10 0:00,"狼人杀,女巫,猎人,预言家",45,7,1.0,mp4,200.0,0.0,0
5520,13259,财政总预算会计的资产,291,1,1.0,1,2019/9/23 20:33,财政存款,36,7,1.0,pdf,0.0,42.0,0
5521,13261,财政总预算会计的收入,291,1,1.5,1,2019/9/23 20:41,一般公共预算本级收入,36,7,1.0,pdf,0.0,64.0,0
5522,13732,建筑模型,179,5,1.5,1,2020/1/2 0:00,"技委会,应知应会,建筑信息模型",35,7,1.0,mp4,5007.0,0.0,0
5523,11247,RoHS-2.0与REACH法规培训,138,1,1.0,0,2018/9/27 0:00,"ROHS,REACH,CIP",33,7,1.0,pdf,0.0,41.0,0
5524,11975,FC012-1 手工焊接DB端Plug,506,2,0.0,1,2019/3/12 8:52,FC012-1 手工焊接DB端Plug,33,7,2.0,mp4,208.0,0.0,0
5525,13257,行政事业单位的资产,291,1,3.0,1,2019/9/23 20:22,流动资产,33,7,1.0,pdf,0.0,151.0,0
5526,11181,绩效管理实务,371,1,0.5,1,2018/9/19 0:00,"管理类,管理知识,MAK,MAS",31,7,1.0,pdf,0.0,15.0,0
5527,11688,MU058-1 USB端成型外模,506,2,0.0,1,2018/12/18 16:18,MU058-1 USB端成型外模,29,7,2.0,mp4,297.0,0.0,0
5528,11956,如何开展QCC活动,138,1,1.0,0,2019/3/7 11:45,"QCC,CIP",28,7,1.0,pdf,0.0,44.0,0
5529,12252,检测与维护环境管理（2019年）,469,1,0.5,1,2019/5/7 10:07,"品质,检测,维护,环境管理",27,7,1.0,pdf,0.0,30.0,0
5530,12225,QIT管理（2019年）,469,1,1.0,1,2019/4/30 16:10,"品质,QIT",26,7,1.0,pdf,0.0,37.0,0
5531,13289,冲突矿产“钴”管控培训,138,1,0.5,0,2019/9/26 16:55,"冲突,冲突矿产,钴",26,7,1.0,pdf,0.0,19.0,0
5532,11346,FS042-1 TypeCMicroB端CCD芯线定位,506,2,0.0,1,2018/10/19 0:00,FS042-1 TypeCMicroB端CCD芯线定位,25,7,2.0,mp4,131.0,0.0,0
5533,13258,财政总预算会计概述,291,1,0.5,1,2019/9/23 20:26,财政总预算概述,25,7,1.0,pdf,0.0,22.0,0
5534,2659,检测基础理论,268,1,0.5,1,2017/7/25 0:00,"量测误差来源,量测四大基本原则",23,7,1.0,pdf,0.0,17.0,0
5535,11408,FS064-1半成品装箱,506,2,0.0,1,2018/10/29 0:00,FS064-1半成品装箱,23,7,2.0,mp4,136.0,0.0,0
5536,11417,FU087-1 检查镭射后铁壳焊点,506,2,0.0,1,2018/10/30 0:00,FU087-1 检查镭射后铁壳焊点,23,7,2.0,mp4,170.0,0.0,0
5537,12907,施工管理（2019年）,469,1,0.5,1,2019/7/26 14:09,"营建工务,施工管理",23,7,1.0,pdf,0.0,20.0,0
5538,11385,PS015-1去铝箔,506,2,0.0,1,2018/10/26 0:00,PS015-1去铝箔,22,7,2.0,mp4,279.0,0.0,0
5539,11500,PS021-1 芯线沾锡,506,2,0.0,1,2018/11/21 0:00,PS021-1芯线沾锡,21,7,2.0,mp4,229.0,0.0,0
5540,12055,降低成本面面观（拟晋升组长）,179,1,0.5,0,2019/4/1 0:00,"管控成本,降低成本",21,7,1.0,pdf,0.0,26.0,0
5541,2892,工程图面知识讲解,268,2,1.0,1,2017/7/31 0:00,"三视图,剖视图",20,7,1.0,pdf,0.0,52.0,0
5542,11423,FU088-1 USB铁壳侧面焊接&铆压铆爪&焊接铆接口,506,2,0.0,1,2018/10/31 0:00,FU088-1 USB铁壳侧面焊接&铆压铆爪&焊接铆接口,20,7,2.0,mp4,197.0,0.0,0
5543,11686,2018 全球货物流动保险简介_20180626,513,1,1.0,1,2018/12/18 13:34,"运筹,内部课程",20,7,1.0,pdf,0.0,36.0,0
5544,12037,员工权利与义务（2019年）,469,1,0.0,0,2019/3/28 14:39,"员工,文明,权利,义务",20,7,1.0,mp4,250.0,0.0,0
5545,9967,R入门系列：包,461,3,0.0,0,2018/6/22 0:00,R入门系列,19,7,1.0,html,0.0,0.0,0
5546,11201,如何有效做好公司财务分析,371,5,0.5,1,2018/9/25 0:00,"财务会计,SPKFAC,财务会计",19,7,1.0,pdf,0.0,23.0,0
5547,13678,断路器详解,179,5,1.0,1,2019/12/25 0:00,"技委会,应知应会,专业技术,断路器详解",19,7,1.0,mp4,3572.0,0.0,0
5548,2689,形位公差介绍,268,2,0.5,1,2017/7/26 0:00,"形状公差 ,轮廓度公差",18,7,1.0,pdf,0.0,15.0,0
5549,3231,QV影像测量仪使用,268,2,1.0,1,2017/8/7 0:00,"设备介绍,设备保养",18,7,1.0,pdf,0.0,53.0,0
5550,11494,PS017-1 扭编织,506,2,0.0,1,2018/11/19 0:00,PS017-1 扭编织,18,7,2.0,mp4,130.0,0.0,0
5551,11554,FS070-1 二维码扫描,506,1,0.0,1,2018/11/30 16:31,FS070-1 二维码扫描,18,7,2.0,mp4,105.0,0.0,0
5552,9964,R语言之两分钟搞定词云图,461,3,0.0,0,2018/6/22 0:00,R语言,17,7,1.0,html,0.0,0.0,0
5553,11869,FB112-1  DB端Boot保压,506,2,0.0,1,2019/2/13 9:16,FB112-1  DB端Boot保压,17,7,2.0,pdf,0.0,2.0,0
5554,12942,安全用电与防雷（2019年）,469,1,1.0,1,2019/7/30 14:01,"营建工务,用电安全与防雷",17,7,1.0,pdf,0.0,31.0,0
5555,893,富连网推广员基础知识,2,7,0.5,1,2017/5/26 0:00,"推广员,富连网,加盟,宣传,销售",16,7,1.0,pdf,0.0,24.0,0
5556,2894,三次元基础培训,268,2,0.5,1,2017/7/31 0:00,"手动测量,离线编程",16,7,1.0,pdf,0.0,24.0,0
5557,13047,五金产品表面处理工艺（2019年）,469,2,1.0,1,2019/8/19 15:28,"表面处理,ST",16,7,1.0,pdf,0.0,52.0,0
5558,11376,PS007-1 线材铆地环,506,2,0.0,1,2018/10/24 0:00,PS007-1 线材铆地环,15,7,2.0,mp4,194.0,0.0,0
5559,4003,色差分光仪操作规范,268,2,1.0,1,2017/8/29 0:00,"色差分光仪,操作规范",14,7,1.0,pdf,0.0,35.0,0
5560,12513,销售工具包使用指南,386,7,0.0,0,2019/5/30 16:15,"销售工具包,使用指南",14,7,1.0,pdf,0.0,13.0,0
5561,13046,手机塑胶表面处理工艺大全（2019年）,469,2,1.5,1,2019/8/19 15:04,"表面处理,工艺,ST",14,7,1.0,pdf,0.0,66.0,0
5562,11634,中国HR成长之路报告,513,5,1.0,1,2018/12/11 15:24,"HR,各模块核心潜质",13,7,1.0,pdf,0.0,35.0,0
5563,12276,少林绝学十巧手（2019年）,469,8,0.0,0,2019/5/9 10:28,"养生,少林绝学十巧手,健康,手",13,7,1.0,pdf,0.0,12.0,0
5564,13029,平面研磨制程耗材及异常处理介绍（2019年）,469,2,1.0,1,2019/8/16 14:38,"表面处理,研磨,平面研磨制程耗材及异常处理介绍",13,7,1.0,pdf,0.0,33.0,0
5565,12583,FB134-1 D2X Collar两侧卡扣组装,506,2,0.0,1,2019/6/4 15:28,FB134-1 D2X Collar两侧卡扣组装,12,7,2.0,mp4,256.0,0.0,0
5566,13034,表面处理工艺（2019年）,469,2,1.0,1,2019/8/19 9:01,"表面处理工艺,ST",12,7,1.0,pdf,0.0,38.0,0
5567,13109,仓储日常工作管理（2019年）,469,1,0.5,1,2019/9/2 9:38,"供应链,SC,仓储日常工作管理",12,7,1.0,pdf,0.0,20.0,0
5568,13284,FANUC-CNC简介与保养规范（2019年）,469,2,1.0,1,2019/9/26 16:11,"机械加工,FANUC-CNC简介与保养规范,SPKMC",12,7,1.0,pdf,0.0,31.0,0
5569,10494,差旅流程梳理6.20版,386,7,1.0,0,2018/7/20 0:00,差旅流程梳理,10,7,1.0,pdf,0.0,51.0,0
5570,11582,早报分享之2018年11月,386,7,0.5,0,2018/12/5 11:27,11月早报汇集,7,7,1.0,pdf,0.0,22.0,0
5571,12522,FS062-1 NGO?I QUAN TH?NH PH?M HAI ??U,506,2,0.0,0,2019/5/31 9:49,FS062-1 NGO?I QUAN TH?NH PH?M HAI ??U,127,6,1.0,mp4,279.0,0.0,0
5572,12503,FS044-1 NGO?I QUAN M?I H?N USB,506,2,0.0,0,2019/5/30 13:41,FS044-1 NGO?I QUAN M?I H?N USB,120,6,1.0,mp4,198.0,0.0,0
5573,4969,线路图绘制革是标准2,138,5,0.5,0,2017/9/19 0:00,HWRD,78,6,1.0,mp4,1793.0,0.0,0
5574,12183,整理情绪，轻装上阵（在职线长PDF）,179,1,0.5,0,2019/4/22 0:00,"认识情绪,情绪管理的意义,如何进行情绪管理,我的情绪我做主",70,6,1.0,pdf,0.0,29.0,0
5575,5000,Software Part Number申请2,138,5,0.5,0,2017/9/19 0:00,HWRD,63,6,1.0,mp4,1794.0,0.0,0
5576,12422,FC016-1 D?P V?NG CH?N ?M DB,506,2,0.0,0,2019/5/22 16:25,FC016-1 D?P V?NG CH?N ?M DB,40,6,1.0,mp4,165.0,0.0,0
5577,13039,FC010-1 L?P ??U K?T N?I V? H?N ??U K?T N?I,506,2,0.0,0,2019/8/19 13:41,FC010-1 L?P ??U K?T N?I V? H?N ??U K?T N?I,40,6,1.0,mp4,207.0,0.0,0
5578,8691,从大数据到智能制造,279,2,1.5,0,2018/3/21 0:00,"大数据,智能制造",38,6,1.0,pdf,0.0,81.0,0
5579,8262,html5新增属性 ,279,3,0.0,0,2018/1/27 0:00,"html5,新属性",31,6,1.0,pdf,0.0,6.0,0
5580,11283,CNC安全操作规范,371,1,0.5,1,2018/10/9 0:00,"SPKPS,人身安全,财产安全,人身财产安全",31,6,1.0,pdf,0.0,23.0,0
5581,7988,多元化训练培育,371,5,0.5,0,2018/1/17 0:00,"教育训练  ,训练专员,多元化训练培育",27,6,1.0,pdf,0.0,16.0,0
5582,12047,企业形象宣传片,524,9,0.5,1,2019/3/29 14:33,新人训,27,6,1.0,mp4,390.0,0.0,0
5583,13731,风管轻量化设计,179,5,1.5,1,2020/1/2 0:00,"技委会,应知应会,风管轻量化设计",27,6,1.0,mp4,3760.0,0.0,0
5584,3734,热示差扫描仪操作规范 ,268,2,0.5,1,2017/8/23 0:00,"DSC,操作规范",24,6,1.0,pdf,0.0,27.0,0
5585,7781,仪器校准与管理,268,1,1.0,1,2018/1/9 0:00,仪器校准与管理,24,6,1.0,pdf,0.0,59.0,0
5586,11978,现场说法（特定部门授课） （PDF 档）,179,1,1.0,0,2019/3/12 0:00,现场管理合法化,24,6,1.0,pdf,0.0,33.0,0
5587,13245,政府与非营利组织会计,291,1,1.0,1,2019/9/23 19:09,课后思考和练习,24,6,1.0,pdf,0.0,32.0,0
5588,13254,行政事业单位会计概述,291,1,1.0,1,2019/9/23 20:13,行政事业单位,24,6,1.0,pdf,0.0,33.0,0
5589,13677,公司财物案件处理流程,179,5,1.5,1,2019/12/25 0:00,"技委会,应知应,公司财物案件处理",24,6,1.0,mp4,5334.0,0.0,0
5590,9886,日语五十音,461,5,1.5,0,2018/6/14 0:00,"日语,初级",23,6,5.0,mp4,329.0,0.0,0
5591,3202,金相分析,268,2,0.5,1,2017/8/4 0:00,"金相前处理,金相形态,金相检测项目",22,6,1.0,pdf,0.0,23.0,0
5592,5870,雨淋测试,268,2,0.0,1,2017/10/20 0:00,"雨淋,测试,设备",22,6,1.0,pdf,0.0,13.0,0
5593,10231,夏普冰箱入门培训资料,386,7,0.5,0,2018/7/5 0:00,夏普冰箱入门培训资料,22,6,1.0,pdf,0.0,30.0,0
5594,11316,PS003-1  镭射外被,506,2,0.0,1,2018/10/11 0:00,PS003-1  镭射外被,22,6,2.0,mp4,225.0,0.0,0
5595,11332,FB092-1 DB PLUG ASN测试,506,2,0.0,1,2018/10/17 0:00,FB092-1 DB PLUG ASN测试,22,6,2.0,mp4,233.0,0.0,0
5596,12038,资讯安全（2019年）,469,1,1.0,0,2019/3/28 14:49,"资讯,信息,安全",22,6,1.0,pdf,0.0,34.0,0
5597,13458,供应商IPE环境管理,138,1,1.0,0,2019/10/31 17:12,"IPE,环境管理，IPE环境，",22,6,1.0,pdf,0.0,37.0,0
5598,11398,FS051-1TypeC MicroB端铆环焊接,506,2,0.0,1,2018/10/27 0:00,FS051-1TypeC MicroB端铆环焊接,21,6,2.0,mp4,156.0,0.0,0
5599,11976,FC013-1 CCD检验DB端焊接,506,2,0.0,1,2019/3/12 8:59,FC013-1 CCD检验DB端焊接,21,6,2.0,mp4,212.0,0.0,0
5600,1537,集团简介,53,1,1.5,0,2017/6/2 0:00,"简介 ,集团,发展历程",20,6,1.0,pdf,0.0,88.0,0
5601,11049,自我管理的技巧,371,5,1.5,1,2018/8/28 0:00,"MAS,MAK,管理类,个人管理",20,6,1.0,pdf,0.0,80.0,0
5602,11189,工业物联网协议、连接及影像智能开发,492,3,5.0,0,2018/9/21 0:00,"工业物联网,协议,连接,智能",20,6,5.0,mp4,2455.0,0.0,0
5603,11347,FB094-1 裂纹检查&检验芯线破皮不良,506,2,0.0,1,2018/10/19 0:00,FB094-1 裂纹检查&检验芯线破皮不良,20,6,2.0,mp4,173.0,0.0,0
5604,11673,MU056-1 USB端成型内模,506,2,0.0,1,2018/12/13 16:25,MU056-1 USB端成型内模,20,6,2.0,mp4,296.0,0.0,0
5605,11695,FB128-1  橡皮擦拭两端CONN,506,2,0.0,1,2018/12/21 14:49,FB128-1  橡皮擦拭两端CONN,20,6,2.0,mp4,201.0,0.0,0
5606,12255,新人培训创新教学视频,461,1,1.5,0,2019/5/7 18:49,新人训,20,6,6.0,mp4,237.0,0.0,0
5607,6272,WIFI基本原理及测试,268,2,0.0,1,2017/11/1 0:00,"测试项,测试设备,SOP讲解",19,6,1.0,pdf,0.0,11.0,0
5608,11342,FU083-1 自动扫描Lot code&贴label,506,2,0.0,1,2018/10/19 0:00,FU083-1 自动扫描Lot code&贴label,19,6,2.0,mp4,141.0,0.0,0
5609,11493,PS013-1包铜箔,506,2,0.0,1,2018/11/16 0:00,PS013-1包铜箔,19,6,2.0,mp4,168.0,0.0,0
5610,12013,OKRs实施时间表,514,1,0.0,0,2019/3/21 15:30,OKRs知识,19,6,1.0,pdf,0.0,10.0,0
5611,7558,SMT专业知识介绍,268,2,0.5,1,2017/12/24 0:00,"BGA定义构造,BGA的分类,BGA组装问题",18,6,1.0,pdf,0.0,20.0,0
5612,10660,夏普空气净化器入门培训,386,7,1.0,0,2018/8/3 0:00,夏普空气净化器入门培训,18,6,1.0,pdf,0.0,55.0,0
